path,start_off,end_off,lfh_size,compressed_size,uncompressed_size,compression,file_id,subject,modality,stimulus,repetition
sub028/2drt/raw/sub028_2drt_21_topic5_raw.h5,310277404845,310397266315,110,119861361,259487920,8,26378810,sub028,2drt,21_topic5,
sub029/2drt/raw/sub029_2drt_01_vcv1_r1_raw.h5,314231640544,314324169533,111,92528879,201288608,8,26378810,sub029,2drt,01_vcv1,1
sub029/2drt/raw/sub029_2drt_02_vcv2_r1_raw.h5,314324169534,314413785334,111,89615690,194957116,8,26378810,sub029,2drt,02_vcv2,1
sub029/2drt/raw/sub029_2drt_03_vcv3_r1_raw.h5,314413785335,314499357061,111,85571616,186160228,8,26378810,sub029,2drt,03_vcv3,1
sub029/2drt/raw/sub029_2drt_04_bvt_r1_raw.h5,314499357062,314575613861,110,76256690,165855364,8,26378810,sub029,2drt,04_bvt,1
sub029/2drt/raw/sub029_2drt_05_shibboleth_r1_raw.h5,314575613862,314660194982,117,84581004,183984632,8,26378810,sub029,2drt,05_shibboleth,1
sub029/2drt/raw/sub029_2drt_06_rainbow_r1_raw.h5,314660194983,314785690865,114,125495769,273020304,8,26378810,sub029,2drt,06_rainbow,1
sub029/2drt/raw/sub029_2drt_07_grandfather1_r1_raw.h5,314785690866,314898125854,119,112434870,244550644,8,26378810,sub029,2drt,07_grandfather1,1
sub029/2drt/raw/sub029_2drt_08_grandfather2_r1_raw.h5,314898125855,314987994333,119,89868360,195440116,8,26378810,sub029,2drt,08_grandfather2,1
sub029/2drt/raw/sub029_2drt_09_northwind1_r1_raw.h5,314987994334,315061083318,117,73088868,158942176,8,26378810,sub029,2drt,09_northwind1,1
sub029/2drt/raw/sub029_2drt_10_northwind2_r1_raw.h5,315061083319,315155981889,117,94898454,206412600,8,26378810,sub029,2drt,10_northwind2,1
sub029/2drt/raw/sub029_2drt_11_postures_r1_raw.h5,315155981890,315256584327,115,100602323,218836180,8,26378810,sub029,2drt,11_postures,1
sub029/2drt/raw/sub029_2drt_01_vcv1_r2_raw.h5,315256584328,315350052050,111,93467612,203367604,8,26378810,sub029,2drt,01_vcv1,2
sub029/2drt/raw/sub029_2drt_02_vcv2_r2_raw.h5,315350052051,315435863025,111,85810864,186691528,8,26378810,sub029,2drt,02_vcv2,2
sub029/2drt/raw/sub029_2drt_03_vcv3_r2_raw.h5,315435863026,315523991658,111,88128522,191767220,8,26378810,sub029,2drt,03_vcv3,2
sub029/2drt/raw/sub029_2drt_04_bvt_r2_raw.h5,315523991659,315551696746,110,27704978,60189820,8,26378810,sub029,2drt,04_bvt,2
sub029/2drt/raw/sub029_2drt_05_shibboleth_r2_raw.h5,315551696747,315635607836,117,83910973,182583932,8,26378810,sub029,2drt,05_shibboleth,2
sub029/2drt/raw/sub029_2drt_06_rainbow_r2_raw.h5,315635607837,315769011932,114,133403982,290374676,8,26378810,sub029,2drt,06_rainbow,2
sub029/2drt/raw/sub029_2drt_07_grandfather1_r2_raw.h5,315769011933,315871493031,119,102480980,223040376,8,26378810,sub029,2drt,07_grandfather1,2
sub029/2drt/raw/sub029_2drt_08_grandfather2_r2_raw.h5,315871493032,315970716756,119,99223606,215936084,8,26378810,sub029,2drt,08_grandfather2,2
sub029/2drt/raw/sub029_2drt_09_northwind1_r2_raw.h5,315970716757,316042852632,117,72135759,156959780,8,26378810,sub029,2drt,09_northwind1,2
sub029/2drt/raw/sub029_2drt_10_northwind2_r2_raw.h5,316042852633,316139618099,117,96765350,210618892,8,26378810,sub029,2drt,10_northwind2,2
sub029/2drt/raw/sub029_2drt_11_postures_r2_raw.h5,316139618100,316236588771,115,96970557,211053592,8,26378810,sub029,2drt,11_postures,2
sub029/2drt/raw/sub029_2drt_12_picture1_raw.h5,316236588772,316353961817,112,117372934,255571428,8,26378810,sub029,2drt,12_picture1,
sub029/2drt/raw/sub029_2drt_13_picture2_raw.h5,316353961818,316471849405,112,117887476,256732724,8,26378810,sub029,2drt,13_picture2,
sub029/2drt/raw/sub029_2drt_14_picture3_raw.h5,316471849406,316591732359,112,119882842,261130120,8,26378810,sub029,2drt,14_picture3,
sub029/2drt/raw/sub029_2drt_15_picture4_raw.h5,316591732360,316708662827,112,116930356,254750328,8,26378810,sub029,2drt,15_picture4,
sub029/2drt/raw/sub029_2drt_16_picture5_raw.h5,316708662828,316826262056,112,117599117,256199328,8,26378810,sub029,2drt,16_picture5,
sub029/2drt/raw/sub029_2drt_17_topic1_raw.h5,316826262057,316943474362,110,117212196,255378228,8,26378810,sub029,2drt,17_topic1,
sub029/2drt/raw/sub029_2drt_18_topic2_raw.h5,316943474363,317060327898,110,116853426,254653728,8,26378810,sub029,2drt,18_topic2,
sub029/2drt/raw/sub029_2drt_19_topic3_raw.h5,317060327899,317176926116,110,116598108,254074128,8,26378810,sub029,2drt,19_topic3,
sub029/2drt/raw/sub029_2drt_20_topic4_raw.h5,317176926117,317293939847,110,117013621,254991828,8,26378810,sub029,2drt,20_topic4,
sub029/2drt/raw/sub029_2drt_21_topic5_raw.h5,317293939848,317357609854,110,63669897,138689804,8,26378810,sub029,2drt,21_topic5,
sub044/2drt/raw/sub044_2drt_01_vcv1_r1_raw.h5,320760646545,320946027867,111,185381212,402081912,8,26378810,sub044,2drt,01_vcv1,1
sub044/2drt/raw/sub044_2drt_02_vcv2_r1_raw.h5,320946027868,321085109826,111,139081848,301781860,8,26378810,sub044,2drt,02_vcv2,1
sub044/2drt/raw/sub044_2drt_03_vcv3_r1_raw.h5,321085109827,321220159387,111,135049450,293033272,8,26378810,sub044,2drt,03_vcv3,1
sub044/2drt/raw/sub044_2drt_04_bvt_r1_raw.h5,321220159388,321316527226,110,96367729,209022896,8,26378810,sub044,2drt,04_bvt,1
sub044/2drt/raw/sub044_2drt_05_shibboleth_r1_raw.h5,321316527227,321411541961,117,95014618,206026200,8,26378810,sub044,2drt,05_shibboleth,1
sub044/2drt/raw/sub044_2drt_06_rainbow_r1_raw.h5,321411541962,321560447979,114,148905904,323050628,8,26378810,sub044,2drt,06_rainbow,1
sub044/2drt/raw/sub044_2drt_07_grandfather1_r1_raw.h5,321560447980,321677470629,119,117022531,253782232,8,26378810,sub044,2drt,07_grandfather1,1
sub044/2drt/raw/sub044_2drt_08_grandfather2_r1_raw.h5,321677470630,321786419612,119,108948864,236285056,8,26378810,sub044,2drt,08_grandfather2,1
sub044/2drt/raw/sub044_2drt_09_northwind1_r1_raw.h5,321786419613,321859393380,117,72973651,158217676,8,26378810,sub044,2drt,09_northwind1,1
sub044/2drt/raw/sub044_2drt_10_northwind2_r1_raw.h5,321859393381,321962946730,117,103553233,224684672,8,26378810,sub044,2drt,10_northwind2,1
sub044/2drt/raw/sub044_2drt_11_postures_r1_raw.h5,321962946731,322072984010,115,110037165,238798752,8,26378810,sub044,2drt,11_postures,1
sub044/2drt/raw/sub044_2drt_01_vcv1_r2_raw.h5,322072984011,322216493217,111,143509096,311496448,8,26378810,sub044,2drt,01_vcv1,2
sub044/2drt/raw/sub044_2drt_02_vcv2_r2_raw.h5,322216493218,322349855384,111,133362056,289454880,8,26378810,sub044,2drt,02_vcv2,2
sub044/2drt/raw/sub044_2drt_03_vcv3_r2_raw.h5,322349855385,322480884024,111,131028529,284284684,8,26378810,sub044,2drt,03_vcv3,2
sub044/2drt/raw/sub044_2drt_04_bvt_r2_raw.h5,322480884025,322568278039,110,87393905,189495024,8,26378810,sub044,2drt,04_bvt,2
sub044/2drt/raw/sub044_2drt_05_shibboleth_r2_raw.h5,322568278040,322659025980,117,90747824,196794612,8,26378810,sub044,2drt,05_shibboleth,2
sub044/2drt/raw/sub044_2drt_06_rainbow_r2_raw.h5,322659025981,322809285319,114,150259225,325950724,8,26378810,sub044,2drt,06_rainbow,2
sub044/2drt/raw/sub044_2drt_07_grandfather1_r2_raw.h5,322809285320,322920560045,119,111274607,241312448,8,26378810,sub044,2drt,07_grandfather1,2
sub044/2drt/raw/sub044_2drt_08_grandfather2_r2_raw.h5,322920560046,323014900355,119,94340191,204577200,8,26378810,sub044,2drt,08_grandfather2,2
sub044/2drt/raw/sub044_2drt_09_northwind1_r2_raw.h5,323014900356,323083031394,117,68130922,147679892,8,26378810,sub044,2drt,09_northwind1,2
sub044/2drt/raw/sub044_2drt_10_northwind2_r2_raw.h5,323083031395,323178421425,117,95389914,206847300,8,26378810,sub044,2drt,10_northwind2,2
sub044/2drt/raw/sub044_2drt_11_postures_r2_raw.h5,323178421426,323271355759,115,92934219,201532204,8,26378810,sub044,2drt,11_postures,2
sub044/2drt/raw/sub044_2drt_12_picture1_raw.h5,323271355760,323390529807,112,119173936,258423224,8,26378810,sub044,2drt,12_picture1,
sub044/2drt/raw/sub044_2drt_13_picture2_raw.h5,323390529808,323511872516,112,121342597,263160816,8,26378810,sub044,2drt,13_picture2,
sub044/2drt/raw/sub044_2drt_14_picture3_raw.h5,323511872517,323631908885,112,120036257,260260720,8,26378810,sub044,2drt,14_picture3,
sub044/2drt/raw/sub044_2drt_15_picture4_raw.h5,323631908886,323751489220,112,119580223,259292624,8,26378810,sub044,2drt,15_picture4,
sub044/2drt/raw/sub044_2drt_16_picture5_raw.h5,323751489221,323871047348,112,119558016,259244324,8,26378810,sub044,2drt,16_picture5,
sub044/2drt/raw/sub044_2drt_17_topic1_raw.h5,323871047349,323990626873,110,119579415,259340924,8,26378810,sub044,2drt,17_topic1,
sub044/2drt/raw/sub044_2drt_18_topic2_raw.h5,323990626874,324110854483,110,120227500,260840320,8,26378810,sub044,2drt,18_topic2,
sub044/2drt/raw/sub044_2drt_19_topic3_raw.h5,324110854484,324222178261,110,111323668,241553948,8,26378810,sub044,2drt,19_topic3,
sub044/2drt/raw/sub044_2drt_20_topic4_raw.h5,324222178262,324342110847,110,119932476,260164120,8,26378810,sub044,2drt,20_topic4,
sub044/2drt/raw/sub044_2drt_21_topic5_raw.h5,324342110848,324461031340,110,118920383,258036824,8,26378810,sub044,2drt,21_topic5,
sub045/2drt/raw/sub045_2drt_01_vcv1_r1_raw.h5,328247768729,328464803013,111,217034174,476906904,8,26378810,sub045,2drt,01_vcv1,1
sub045/2drt/raw/sub045_2drt_02_vcv2_r1_raw.h5,328464803014,328593057325,111,128254201,281867588,8,26378810,sub045,2drt,02_vcv2,1
sub045/2drt/raw/sub045_2drt_03_vcv3_r1_raw.h5,328593057326,328714163372,111,121105936,266205812,8,26378810,sub045,2drt,03_vcv3,1
sub045/2drt/raw/sub045_2drt_04_bvt_r1_raw.h5,328714163373,328802335414,110,88171932,193894516,8,26378810,sub045,2drt,04_bvt,1
sub045/2drt/raw/sub045_2drt_05_shibboleth_r1_raw.h5,328802335415,328887622950,117,85287419,187560928,8,26378810,sub045,2drt,05_shibboleth,1
sub045/2drt/raw/sub045_2drt_06_rainbow_r1_raw.h5,328887622951,329008728998,114,121105934,266399012,8,26378810,sub045,2drt,06_rainbow,1
sub045/2drt/raw/sub045_2drt_07_grandfather1_r1_raw.h5,329008728999,329094042494,119,85313377,187657528,8,26378810,sub045,2drt,07_grandfather1,1
sub045/2drt/raw/sub045_2drt_08_grandfather2_r1_raw.h5,329094042495,329169391126,119,75348513,165660068,8,26378810,sub045,2drt,08_grandfather2,1
sub045/2drt/raw/sub045_2drt_09_northwind1_r1_raw.h5,329169391127,329228120529,117,58729286,129118020,8,26378810,sub045,2drt,09_northwind1,1
sub045/2drt/raw/sub045_2drt_10_northwind2_r1_raw.h5,329228120530,329298963952,117,70843306,155752280,8,26378810,sub045,2drt,10_northwind2,1
sub045/2drt/raw/sub045_2drt_11_postures_r1_raw.h5,329298963953,329427421876,115,128457809,282495488,8,26378810,sub045,2drt,11_postures,1
sub045/2drt/raw/sub045_2drt_01_vcv1_r2_raw.h5,329427421877,329550843238,111,123421251,271523004,8,26378810,sub045,2drt,01_vcv1,2
sub045/2drt/raw/sub045_2drt_02_vcv2_r2_raw.h5,329550843239,329675331798,111,124488449,273795200,8,26378810,sub045,2drt,02_vcv2,2
sub045/2drt/raw/sub045_2drt_03_vcv3_r2_raw.h5,329675331799,329799195680,111,123863771,272633904,8,26378810,sub045,2drt,03_vcv3,2
sub045/2drt/raw/sub045_2drt_04_bvt_r2_raw.h5,329799195681,329881745810,110,82550020,181664136,8,26378810,sub045,2drt,04_bvt,2
sub045/2drt/raw/sub045_2drt_05_shibboleth_r2_raw.h5,329881745811,329958361876,117,76615949,168465660,8,26378810,sub045,2drt,05_shibboleth,2
sub045/2drt/raw/sub045_2drt_06_rainbow_r2_raw.h5,329958361877,330078412372,114,120050382,264175116,8,26378810,sub045,2drt,06_rainbow,2
sub045/2drt/raw/sub045_2drt_07_grandfather1_r2_raw.h5,330078412373,330166971731,119,88559240,194908816,8,26378810,sub045,2drt,07_grandfather1,2
sub045/2drt/raw/sub045_2drt_08_grandfather2_r2_raw.h5,330166971732,330241949508,119,74977658,165080468,8,26378810,sub045,2drt,08_grandfather2,2
sub045/2drt/raw/sub045_2drt_09_northwind1_r2_raw.h5,330241949509,330298186906,117,56237281,123752528,8,26378810,sub045,2drt,09_northwind1,2
sub045/2drt/raw/sub045_2drt_10_northwind2_r2_raw.h5,330298186907,330369194582,117,71007559,156283580,8,26378810,sub045,2drt,10_northwind2,2
sub045/2drt/raw/sub045_2drt_11_postures_r2_raw.h5,330369194583,330459714420,115,90519723,199163408,8,26378810,sub045,2drt,11_postures,2
sub045/2drt/raw/sub045_2drt_12_picture1_raw.h5,330459714421,330578045968,112,118331436,260357320,8,26378810,sub045,2drt,12_picture1,
sub045/2drt/raw/sub045_2drt_13_picture2_raw.h5,330578045969,330695899045,112,117852965,259391320,8,26378810,sub045,2drt,13_picture2,
sub045/2drt/raw/sub045_2drt_14_picture3_raw.h5,330695899046,330813341314,112,117442157,258423224,8,26378810,sub045,2drt,14_picture3,
sub045/2drt/raw/sub045_2drt_15_picture4_raw.h5,330813341315,330931597341,112,118255915,260164120,8,26378810,sub045,2drt,15_picture4,
sub045/2drt/raw/sub045_2drt_16_picture5_raw.h5,330931597342,331048588079,112,116990626,257698724,8,26378810,sub045,2drt,16_picture5,
sub045/2drt/raw/sub045_2drt_17_topic1_raw.h5,331048588080,331166158664,110,117570475,258664724,8,26378810,sub045,2drt,17_topic1,
sub045/2drt/raw/sub045_2drt_18_topic2_raw.h5,331166158665,331283852667,110,117693893,259147724,8,26378810,sub045,2drt,18_topic2,
sub045/2drt/raw/sub045_2drt_19_topic3_raw.h5,331283852668,331402621690,110,118768913,261419920,8,26378810,sub045,2drt,19_topic3,
sub045/2drt/raw/sub045_2drt_20_topic4_raw.h5,331402621691,331512348570,110,109726770,241747148,8,26378810,sub045,2drt,20_topic4,
sub045/2drt/raw/sub045_2drt_21_topic5_raw.h5,331512348571,331630496576,110,118147896,260067520,8,26378810,sub045,2drt,21_topic5,
sub046/2drt/raw/sub046_2drt_01_vcv1_r1_raw.h5,335223718897,335413856283,111,190137276,411267296,8,26378810,sub046,2drt,01_vcv1,1
sub046/2drt/raw/sub046_2drt_02_vcv2_r1_raw.h5,335413856284,335587328048,111,173471654,375208248,8,26378810,sub046,2drt,02_vcv2,1
sub046/2drt/raw/sub046_2drt_03_vcv3_r1_raw.h5,335587328049,335736864437,111,149536278,324064928,8,26378810,sub046,2drt,03_vcv3,1
sub046/2drt/raw/sub046_2drt_04_bvt_r1_raw.h5,335736864438,335840754948,110,103890401,225071072,8,26378810,sub046,2drt,04_bvt,1
sub046/2drt/raw/sub046_2drt_05_shibboleth_r1_raw.h5,335840754949,335932728730,117,91973665,199115108,8,26378810,sub046,2drt,05_shibboleth,1
sub046/2drt/raw/sub046_2drt_06_rainbow_r1_raw.h5,335932728731,336071429311,114,138700467,299557964,8,26378810,sub046,2drt,06_rainbow,1
sub046/2drt/raw/sub046_2drt_07_grandfather1_r1_raw.h5,336071429312,336182821053,119,111391623,241698848,8,26378810,sub046,2drt,07_grandfather1,1
sub046/2drt/raw/sub046_2drt_08_grandfather2_r1_raw.h5,336182821054,336275129412,119,92308240,200467508,8,26378810,sub046,2drt,08_grandfather2,1
sub046/2drt/raw/sub046_2drt_09_northwind1_r1_raw.h5,336275129413,336340661275,117,65531746,142266100,8,26378810,sub046,2drt,09_northwind1,1
sub046/2drt/raw/sub046_2drt_10_northwind2_r1_raw.h5,336340661276,336427990277,117,87328885,189833124,8,26378810,sub046,2drt,10_northwind2,1
sub046/2drt/raw/sub046_2drt_11_postures_r1_raw.h5,336427990278,336541601940,115,113611548,246146640,8,26378810,sub046,2drt,11_postures,1
sub046/2drt/raw/sub046_2drt_01_vcv1_r2_raw.h5,336541601941,336709207829,111,167605778,360753972,8,26378810,sub046,2drt,01_vcv1,2
sub046/2drt/raw/sub046_2drt_02_vcv2_r2_raw.h5,336709207830,336857476730,111,148268790,320681832,8,26378810,sub046,2drt,02_vcv2,2
sub046/2drt/raw/sub046_2drt_03_vcv3_r2_raw.h5,336857476731,336998901748,111,141424907,306179256,8,26378810,sub046,2drt,03_vcv3,2
sub046/2drt/raw/sub046_2drt_04_bvt_r2_raw.h5,336998901749,337113118190,110,114216332,247450740,8,26378810,sub046,2drt,04_bvt,2
sub046/2drt/raw/sub046_2drt_05_shibboleth_r2_raw.h5,337113118191,337200497169,117,87378862,189398424,8,26378810,sub046,2drt,05_shibboleth,2
sub046/2drt/raw/sub046_2drt_06_rainbow_r2_raw.h5,337200497170,337328138220,114,127640937,277129996,8,26378810,sub046,2drt,06_rainbow,2
sub046/2drt/raw/sub046_2drt_07_grandfather1_r2_raw.h5,337328138221,337440083088,119,111944749,242278448,8,26378810,sub046,2drt,07_grandfather1,2
sub046/2drt/raw/sub046_2drt_08_grandfather2_r2_raw.h5,337440083089,337529643313,119,89560106,194136016,8,26378810,sub046,2drt,08_grandfather2,2
sub046/2drt/raw/sub046_2drt_09_northwind1_r2_raw.h5,337529643314,337595343403,117,65699973,142314400,8,26378810,sub046,2drt,09_northwind1,2
sub046/2drt/raw/sub046_2drt_10_northwind2_r2_raw.h5,337595343404,337684072306,117,88728786,192346820,8,26378810,sub046,2drt,10_northwind2,2
sub046/2drt/raw/sub046_2drt_11_postures_r2_raw.h5,337684072307,337778943103,115,94870682,205543200,8,26378810,sub046,2drt,11_postures,2
sub046/2drt/raw/sub046_2drt_12_picture1_raw.h5,337778943104,337900769212,112,121825997,264223416,8,26378810,sub046,2drt,12_picture1,
sub046/2drt/raw/sub046_2drt_13_picture2_raw.h5,337900769213,338021439958,112,120670634,261468220,8,26378810,sub046,2drt,13_picture2,
sub046/2drt/raw/sub046_2drt_14_picture3_raw.h5,338021439959,338143538443,112,122098373,264609816,8,26378810,sub046,2drt,14_picture3,
sub046/2drt/raw/sub046_2drt_15_picture4_raw.h5,338143538444,338264305990,112,120767435,261806320,8,26378810,sub046,2drt,15_picture4,
sub046/2drt/raw/sub046_2drt_16_picture5_raw.h5,338264305991,338388436901,112,124130799,269347408,8,26378810,sub046,2drt,16_picture5,
sub046/2drt/raw/sub046_2drt_17_topic1_raw.h5,338388436902,338500255145,110,111818134,242616548,8,26378810,sub046,2drt,17_topic1,
sub046/2drt/raw/sub046_2drt_18_topic2_raw.h5,338500255146,338619776899,110,119521644,259391320,8,26378810,sub046,2drt,18_topic2,
sub046/2drt/raw/sub046_2drt_19_topic3_raw.h5,338619776900,338742321044,110,122544035,266254112,8,26378810,sub046,2drt,19_topic3,
sub046/2drt/raw/sub046_2drt_20_topic4_raw.h5,338742321045,338863165510,110,120844356,262096120,8,26378810,sub046,2drt,20_topic4,
sub046/2drt/raw/sub046_2drt_21_topic5_raw.h5,338863165511,338984964473,110,121798853,261033520,8,26378810,sub046,2drt,21_topic5,
sub047/2drt/raw/sub047_2drt_01_vcv1_r1_raw.h5,342799680355,342899947891,111,100267426,219898780,8,26378810,sub047,2drt,01_vcv1,1
sub047/2drt/raw/sub047_2drt_02_vcv2_r1_raw.h5,342899947892,342993387542,111,93439540,204963600,8,26378810,sub047,2drt,02_vcv2,1
sub047/2drt/raw/sub047_2drt_03_vcv3_r1_raw.h5,342993387543,343079270655,111,85883002,188384124,8,26378810,sub047,2drt,03_vcv3,1
sub047/2drt/raw/sub047_2drt_04_bvt_r1_raw.h5,343079270656,343148902068,110,69631303,152658984,8,26378810,sub047,2drt,04_bvt,1
sub047/2drt/raw/sub047_2drt_05_shibboleth_r1_raw.h5,343148902069,343236692476,117,87790291,192684920,8,26378810,sub047,2drt,05_shibboleth,1
sub047/2drt/raw/sub047_2drt_06_rainbow_r1_raw.h5,343236692477,343353197458,114,116504868,255764628,8,26378810,sub047,2drt,06_rainbow,1
sub047/2drt/raw/sub047_2drt_07_grandfather1_r1_raw.h5,343353197459,343453098006,119,99900429,219077680,8,26378810,sub047,2drt,07_grandfather1,1
sub047/2drt/raw/sub047_2drt_08_grandfather2_r1_raw.h5,343453098007,343538137195,119,85039070,186160228,8,26378810,sub047,2drt,08_grandfather2,1
sub047/2drt/raw/sub047_2drt_09_northwind1_r1_raw.h5,343538137196,343601486616,117,63349304,138883004,8,26378810,sub047,2drt,09_northwind1,1
sub047/2drt/raw/sub047_2drt_10_northwind2_r1_raw.h5,343601486617,343680541769,117,79055036,173394356,8,26378810,sub047,2drt,10_northwind2,1
sub047/2drt/raw/sub047_2drt_11_postures_r1_raw.h5,343680541770,343766858049,115,86316165,189398424,8,26378810,sub047,2drt,11_postures,1
sub047/2drt/raw/sub047_2drt_01_vcv1_r2_raw.h5,343766858050,343856386448,111,89528288,196504812,8,26378810,sub047,2drt,01_vcv1,2
sub047/2drt/raw/sub047_2drt_02_vcv2_r2_raw.h5,343856386449,343937200648,111,80814089,177025240,8,26378810,sub047,2drt,02_vcv2,2
sub047/2drt/raw/sub047_2drt_03_vcv3_r2_raw.h5,343937200649,344016458327,111,79257568,173346056,8,26378810,sub047,2drt,03_vcv3,2
sub047/2drt/raw/sub047_2drt_04_bvt_r2_raw.h5,344016458328,344091341389,110,74882952,163534868,8,26378810,sub047,2drt,04_bvt,2
sub047/2drt/raw/sub047_2drt_05_shibboleth_r2_raw.h5,344091341390,344176268428,117,84926922,185628928,8,26378810,sub047,2drt,05_shibboleth,2
sub047/2drt/raw/sub047_2drt_06_rainbow_r2_raw.h5,344176268429,344289609116,114,113340574,247837140,8,26378810,sub047,2drt,06_rainbow,2
sub047/2drt/raw/sub047_2drt_07_grandfather1_r2_raw.h5,344289609117,344386512382,119,96903147,211971292,8,26378810,sub047,2drt,07_grandfather1,2
sub047/2drt/raw/sub047_2drt_08_grandfather2_r2_raw.h5,344386512383,344461371148,119,74858647,163776368,8,26378810,sub047,2drt,08_grandfather2,2
sub047/2drt/raw/sub047_2drt_09_northwind1_r2_raw.h5,344461371149,344517802490,117,56431225,123366128,8,26378810,sub047,2drt,09_northwind1,2
sub047/2drt/raw/sub047_2drt_10_northwind2_r2_raw.h5,344517802491,344595177068,117,77374461,169286760,8,26378810,sub047,2drt,10_northwind2,2
sub047/2drt/raw/sub047_2drt_11_postures_r2_raw.h5,344595177069,344679671447,115,84494264,184757432,8,26378810,sub047,2drt,11_postures,2
sub047/2drt/raw/sub047_2drt_12_picture1_raw.h5,344679671448,344798454819,112,118783260,259922620,8,26378810,sub047,2drt,12_picture1,
sub047/2drt/raw/sub047_2drt_13_picture2_raw.h5,344798454820,344916173738,112,117718807,257650424,8,26378810,sub047,2drt,13_picture2,
sub047/2drt/raw/sub047_2drt_14_picture3_raw.h5,344916173739,345033562539,112,117388689,256781024,8,26378810,sub047,2drt,14_picture3,
sub047/2drt/raw/sub047_2drt_15_picture4_raw.h5,345033562540,345152976567,112,119413916,261323320,8,26378810,sub047,2drt,15_picture4,
sub047/2drt/raw/sub047_2drt_16_picture5_raw.h5,345152976568,345275396282,112,122419603,267801808,8,26378810,sub047,2drt,16_picture5,
sub047/2drt/raw/sub047_2drt_17_topic1_raw.h5,345275396283,345393780137,110,118383745,259051124,8,26378810,sub047,2drt,17_topic1,
sub047/2drt/raw/sub047_2drt_18_topic2_raw.h5,345393780138,345511212593,110,117432346,257070824,8,26378810,sub047,2drt,18_topic2,
sub047/2drt/raw/sub047_2drt_19_topic3_raw.h5,345511212594,345629612004,110,118399301,259244324,8,26378810,sub047,2drt,19_topic3,
sub047/2drt/raw/sub047_2drt_20_topic4_raw.h5,345629612005,345748041799,110,118429685,259391320,8,26378810,sub047,2drt,20_topic4,
sub047/2drt/raw/sub047_2drt_21_topic5_raw.h5,345748041800,345865392403,110,117350494,256974224,8,26378810,sub047,2drt,21_topic5,
sub022/2drt/raw/sub022_2drt_01_vcv1_r1_raw.h5,349223875097,349354859146,111,130983939,276405496,8,26378810,sub022,2drt,01_vcv1,1
sub022/2drt/raw/sub022_2drt_02_vcv2_r1_raw.h5,349354859147,349480573017,111,125713760,265288112,8,26378810,sub022,2drt,02_vcv2,1
sub022/2drt/raw/sub022_2drt_03_vcv3_r1_raw.h5,349480573018,349596051372,111,115478244,243536344,8,26378810,sub022,2drt,03_vcv3,1
sub022/2drt/raw/sub022_2drt_04_bvt_r1_raw.h5,349596051373,349699881835,110,103830353,218981080,8,26378810,sub022,2drt,04_bvt,1
sub022/2drt/raw/sub022_2drt_05_shibboleth_r1_raw.h5,349699881836,349785164707,117,85282755,179973636,8,26378810,sub022,2drt,05_shibboleth,1
sub022/2drt/raw/sub022_2drt_06_rainbow_r1_raw.h5,349785164708,349919569508,114,134404687,283847888,8,26378810,sub022,2drt,06_rainbow,1
sub022/2drt/raw/sub022_2drt_07_grandfather1_r1_raw.h5,349919569509,350095014396,119,175444769,370470656,8,26378810,sub022,2drt,07_grandfather1,1
sub022/2drt/raw/sub022_2drt_09_northwind1_r1_raw.h5,350095014397,350225337277,117,130322764,275147600,8,26378810,sub022,2drt,09_northwind1,1
sub022/2drt/raw/sub022_2drt_11_postures_r1_raw.h5,350225337278,350335422184,115,110084792,232177460,8,26378810,sub022,2drt,11_postures,1
sub022/2drt/raw/sub022_2drt_01_vcv1_r2_raw.h5,350335422185,350447316432,111,111894137,237202756,8,26378810,sub022,2drt,01_vcv1,2
sub022/2drt/raw/sub022_2drt_02_vcv2_r2_raw.h5,350447316433,350558680658,111,111364115,237446352,8,26378810,sub022,2drt,02_vcv2,2
sub022/2drt/raw/sub022_2drt_03_vcv3_r2_raw.h5,350558680659,350673198707,111,114517938,243971044,8,26378810,sub022,2drt,03_vcv3,2
sub022/2drt/raw/sub022_2drt_04_bvt_r2_raw.h5,350673198708,350769370179,110,96171362,204867000,8,26378810,sub022,2drt,04_bvt,2
sub022/2drt/raw/sub022_2drt_05_shibboleth_r2_raw.h5,350769370180,350848935255,117,79564959,169576560,8,26378810,sub022,2drt,05_shibboleth,2
sub022/2drt/raw/sub022_2drt_06_rainbow_r2_raw.h5,350848935256,350961111708,114,112176339,239088552,8,26378810,sub022,2drt,06_rainbow,2
sub022/2drt/raw/sub022_2drt_07_grandfather1_r2_raw.h5,350961111709,351131504943,119,170393116,363557468,8,26378810,sub022,2drt,07_grandfather1,2
sub022/2drt/raw/sub022_2drt_09_northwind1_r2_raw.h5,351131504944,351265955823,117,134450763,286943280,8,26378810,sub022,2drt,09_northwind1,2
sub022/2drt/raw/sub022_2drt_11_postures_r2_raw.h5,351265955824,351371078194,115,105122256,224153372,8,26378810,sub022,2drt,11_postures,2
sub022/2drt/raw/sub022_2drt_12_picture1_raw.h5,351371078195,351494965953,112,123887647,264609816,8,26378810,sub022,2drt,12_picture1,
sub022/2drt/raw/sub022_2drt_13_picture2_raw.h5,351494965954,351618796706,112,123830641,264609816,8,26378810,sub022,2drt,13_picture2,
sub022/2drt/raw/sub022_2drt_14_picture3_raw.h5,351618796707,351745134275,112,126337457,269733808,8,26378810,sub022,2drt,14_picture3,
sub022/2drt/raw/sub022_2drt_15_picture4_raw.h5,351745134276,351871796541,112,126662154,270460404,8,26378810,sub022,2drt,15_picture4,
